Request id,Pickup point,Driver id,Driver assigned or not ?,Status,Request Timestamp,Request Date,Request Time,Req. time in hr ,Time Slot ,Request weekday,Drop Timestamp,Drop Date,Drop Time,Trip completed ?,Trip duration ,Time Duration In Mins.
6350,City,55,Yes,Trip Completed,15-07-2016 18:57,15-07-2016,18:57,18.00,Evening,Friday,15-07-2016 20:08,15-07-2016,20:08,yes,01:11,71.00
6351,Airport,NA,No,No Cars Available,15-07-2016 18:56,15-07-2016,18:56,18.00,Evening,Friday,NA,NA,,No,,
6352,Airport,NA,No,No Cars Available,15-07-2016 19:02,15-07-2016,19:02,19.00,Evening,Friday,NA,NA,,No,,
6353,Airport,160,Yes,Trip Completed,15-07-2016 18:57,15-07-2016,18:57,18.00,Evening,Friday,15-07-2016 19:27,15-07-2016,19:27,yes,00:30,30.00
6354,Airport,27,Yes,Trip Completed,15-07-2016 18:59,15-07-2016,18:59,18.00,Evening,Friday,15-07-2016 19:35,15-07-2016,19:35,yes,00:36,36.00
6355,Airport,NA,No,No Cars Available,15-07-2016 18:59,15-07-2016,18:59,18.00,Evening,Friday,NA,NA,,No,,
6356,Airport,NA,No,No Cars Available,15-07-2016 18:56,15-07-2016,18:56,18.00,Evening,Friday,NA,NA,,No,,
6357,Airport,NA,No,No Cars Available,15-07-2016 19:02,15-07-2016,19:02,19.00,Evening,Friday,NA,NA,,No,,
6358,Airport,NA,No,No Cars Available,15-07-2016 18:59,15-07-2016,18:59,18.00,Evening,Friday,NA,NA,,No,,
6359,Airport,NA,No,No Cars Available,15-07-2016 18:59,15-07-2016,18:59,18.00,Evening,Friday,NA,NA,,No,,
6360,Airport,NA,No,No Cars Available,15-07-2016 19:04,15-07-2016,19:04,19.00,Evening,Friday,NA,NA,,No,,
6361,Airport,NA,No,No Cars Available,15-07-2016 19:06,15-07-2016,19:06,19.00,Evening,Friday,NA,NA,,No,,
6362,City,180,Yes,Trip Completed,15-07-2016 19:05,15-07-2016,19:05,19.00,Evening,Friday,15-07-2016 19:49,15-07-2016,19:49,yes,00:44,44.00
6363,Airport,49,Yes,Trip Completed,15-07-2016 19:07,15-07-2016,19:07,19.00,Evening,Friday,15-07-2016 19:46,15-07-2016,19:46,yes,00:39,39.00
6364,City,279,Yes,Trip Completed,15-07-2016 19:11,15-07-2016,19:11,19.00,Evening,Friday,15-07-2016 19:50,15-07-2016,19:50,yes,00:39,39.00
6365,Airport,NA,No,No Cars Available,15-07-2016 19:08,15-07-2016,19:08,19.00,Evening,Friday,NA,NA,,No,,
6366,Airport,NA,No,No Cars Available,15-07-2016 19:09,15-07-2016,19:09,19.00,Evening,Friday,NA,NA,,No,,
6367,City,12,Yes,Trip Completed,15-07-2016 19:04,15-07-2016,19:04,19.00,Evening,Friday,15-07-2016 19:46,15-07-2016,19:46,yes,00:42,42.00
6368,Airport,NA,No,No Cars Available,15-07-2016 19:07,15-07-2016,19:07,19.00,Evening,Friday,NA,NA,,No,,
6369,Airport,NA,No,No Cars Available,15-07-2016 19:11,15-07-2016,19:11,19.00,Evening,Friday,NA,NA,,No,,
6370,Airport,NA,No,No Cars Available,15-07-2016 19:09,15-07-2016,19:09,19.00,Evening,Friday,NA,NA,,No,,
6371,Airport,NA,No,No Cars Available,15-07-2016 19:08,15-07-2016,19:08,19.00,Evening,Friday,NA,NA,,No,,
6372,Airport,276,Yes,Trip Completed,15-07-2016 19:09,15-07-2016,19:09,19.00,Evening,Friday,15-07-2016 19:37,15-07-2016,19:37,yes,00:28,28.00
6373,Airport,NA,No,No Cars Available,15-07-2016 19:05,15-07-2016,19:05,19.00,Evening,Friday,NA,NA,,No,,
6374,City,89,Yes,Cancelled,15-07-2016 19:10,15-07-2016,19:10,19.00,Evening,Friday,NA,NA,,No,,
6375,City,209,Yes,Trip Completed,15-07-2016 19:10,15-07-2016,19:10,19.00,Evening,Friday,15-07-2016 20:24,15-07-2016,20:24,yes,01:14,74.00
6376,City,212,Yes,Trip Completed,15-07-2016 19:12,15-07-2016,19:12,19.00,Evening,Friday,15-07-2016 20:13,15-07-2016,20:13,yes,01:01,61.00
6377,City,148,Yes,Cancelled,15-07-2016 19:14,15-07-2016,19:14,19.00,Evening,Friday,NA,NA,,No,,
6378,Airport,NA,No,No Cars Available,15-07-2016 19:11,15-07-2016,19:11,19.00,Evening,Friday,NA,NA,,No,,
6379,City,243,Yes,Trip Completed,15-07-2016 19:16,15-07-2016,19:16,19.00,Evening,Friday,15-07-2016 20:01,15-07-2016,20:01,yes,00:45,45.00
6380,Airport,144,Yes,Trip Completed,15-07-2016 19:19,15-07-2016,19:19,19.00,Evening,Friday,15-07-2016 20:25,15-07-2016,20:25,yes,01:06,66.00
6381,Airport,NA,No,No Cars Available,15-07-2016 19:18,15-07-2016,19:18,19.00,Evening,Friday,NA,NA,,No,,
6382,Airport,146,Yes,Trip Completed,15-07-2016 19:15,15-07-2016,19:15,19.00,Evening,Friday,15-07-2016 20:28,15-07-2016,20:28,yes,01:13,73.00
6383,Airport,NA,No,No Cars Available,15-07-2016 19:21,15-07-2016,19:21,19.00,Evening,Friday,NA,NA,,No,,
6384,Airport,139,Yes,Trip Completed,15-07-2016 19:21,15-07-2016,19:21,19.00,Evening,Friday,15-07-2016 20:26,15-07-2016,20:26,yes,01:05,65.00
6385,Airport,158,Yes,Trip Completed,15-07-2016 19:19,15-07-2016,19:19,19.00,Evening,Friday,15-07-2016 20:21,15-07-2016,20:21,yes,01:02,62.00
6386,Airport,NA,No,No Cars Available,15-07-2016 19:24,15-07-2016,19:24,19.00,Evening,Friday,NA,NA,,No,,
6387,Airport,NA,No,No Cars Available,15-07-2016 19:20,15-07-2016,19:20,19.00,Evening,Friday,NA,NA,,No,,
6388,City,NA,No,No Cars Available,15-07-2016 19:18,15-07-2016,19:18,19.00,Evening,Friday,NA,NA,,No,,
6389,Airport,NA,No,No Cars Available,15-07-2016 19:19,15-07-2016,19:19,19.00,Evening,Friday,NA,NA,,No,,
6390,Airport,96,Yes,Cancelled,15-07-2016 19:19,15-07-2016,19:19,19.00,Evening,Friday,NA,NA,,No,,
6391,Airport,NA,No,No Cars Available,15-07-2016 19:19,15-07-2016,19:19,19.00,Evening,Friday,NA,NA,,No,,
6392,Airport,84,Yes,Trip Completed,15-07-2016 19:24,15-07-2016,19:24,19.00,Evening,Friday,15-07-2016 20:31,15-07-2016,20:31,yes,01:07,67.00
6393,Airport,233,Yes,Trip Completed,15-07-2016 19:20,15-07-2016,19:20,19.00,Evening,Friday,15-07-2016 20:19,15-07-2016,20:19,yes,00:59,59.00
6394,Airport,NA,No,No Cars Available,15-07-2016 19:19,15-07-2016,19:19,19.00,Evening,Friday,NA,NA,,No,,
6395,Airport,NA,No,No Cars Available,15-07-2016 19:19,15-07-2016,19:19,19.00,Evening,Friday,NA,NA,,No,,
6396,Airport,NA,No,No Cars Available,15-07-2016 19:19,15-07-2016,19:19,19.00,Evening,Friday,NA,NA,,No,,
6397,City,66,Yes,Cancelled,15-07-2016 19:29,15-07-2016,19:29,19.00,Evening,Friday,NA,NA,,No,,
6398,Airport,130,Yes,Cancelled,15-07-2016 19:23,15-07-2016,19:23,19.00,Evening,Friday,NA,NA,,No,,
6399,Airport,179,Yes,Trip Completed,15-07-2016 19:24,15-07-2016,19:24,19.00,Evening,Friday,15-07-2016 20:01,15-07-2016,20:01,yes,00:37,37.00
6400,City,190,Yes,Cancelled,15-07-2016 19:18,15-07-2016,19:18,19.00,Evening,Friday,NA,NA,,No,,
6401,Airport,26,Yes,Trip Completed,15-07-2016 19:33,15-07-2016,19:33,19.00,Evening,Friday,15-07-2016 20:16,15-07-2016,20:16,yes,00:43,43.00
6402,Airport,74,Yes,Trip Completed,15-07-2016 19:29,15-07-2016,19:29,19.00,Evening,Friday,15-07-2016 20:41,15-07-2016,20:41,yes,01:12,72.00
6403,Airport,151,Yes,Trip Completed,15-07-2016 19:25,15-07-2016,19:25,19.00,Evening,Friday,15-07-2016 20:15,15-07-2016,20:15,yes,00:50,50.00
6404,Airport,291,Yes,Trip Completed,15-07-2016 19:24,15-07-2016,19:24,19.00,Evening,Friday,15-07-2016 20:03,15-07-2016,20:03,yes,00:39,39.00
6405,Airport,NA,No,No Cars Available,15-07-2016 19:34,15-07-2016,19:34,19.00,Evening,Friday,NA,NA,,No,,
6406,Airport,NA,No,No Cars Available,15-07-2016 19:30,15-07-2016,19:30,19.00,Evening,Friday,NA,NA,,No,,
6407,City,NA,No,No Cars Available,15-07-2016 19:31,15-07-2016,19:31,19.00,Evening,Friday,NA,NA,,No,,
6408,Airport,NA,No,No Cars Available,15-07-2016 19:34,15-07-2016,19:34,19.00,Evening,Friday,NA,NA,,No,,
6409,City,NA,No,No Cars Available,15-07-2016 19:40,15-07-2016,19:40,19.00,Evening,Friday,NA,NA,,No,,
6410,Airport,NA,No,No Cars Available,15-07-2016 19:35,15-07-2016,19:35,19.00,Evening,Friday,NA,NA,,No,,
6411,Airport,NA,No,No Cars Available,15-07-2016 19:40,15-07-2016,19:40,19.00,Evening,Friday,NA,NA,,No,,
6412,Airport,NA,No,No Cars Available,15-07-2016 19:37,15-07-2016,19:37,19.00,Evening,Friday,NA,NA,,No,,
6413,Airport,125,Yes,Trip Completed,15-07-2016 19:40,15-07-2016,19:40,19.00,Evening,Friday,15-07-2016 20:18,15-07-2016,20:18,yes,00:38,38.00
6414,Airport,NA,No,No Cars Available,15-07-2016 19:40,15-07-2016,19:40,19.00,Evening,Friday,NA,NA,,No,,
6415,Airport,NA,No,No Cars Available,15-07-2016 19:44,15-07-2016,19:44,19.00,Evening,Friday,NA,NA,,No,,
6416,City,46,Yes,Trip Completed,15-07-2016 19:42,15-07-2016,19:42,19.00,Evening,Friday,15-07-2016 20:27,15-07-2016,20:27,yes,00:45,45.00
6417,City,76,Yes,Trip Completed,15-07-2016 19:44,15-07-2016,19:44,19.00,Evening,Friday,15-07-2016 20:44,15-07-2016,20:44,yes,01:00,60.00
6418,City,168,Yes,Trip Completed,15-07-2016 19:45,15-07-2016,19:45,19.00,Evening,Friday,15-07-2016 20:22,15-07-2016,20:22,yes,00:37,37.00
6419,City,217,Yes,Cancelled,15-07-2016 19:47,15-07-2016,19:47,19.00,Evening,Friday,NA,NA,,No,,
6420,Airport,NA,No,No Cars Available,15-07-2016 19:48,15-07-2016,19:48,19.00,Evening,Friday,NA,NA,,No,,
6421,Airport,NA,No,No Cars Available,15-07-2016 19:39,15-07-2016,19:39,19.00,Evening,Friday,NA,NA,,No,,
6422,Airport,NA,No,No Cars Available,15-07-2016 19:41,15-07-2016,19:41,19.00,Evening,Friday,NA,NA,,No,,
6423,Airport,NA,No,No Cars Available,15-07-2016 19:49,15-07-2016,19:49,19.00,Evening,Friday,NA,NA,,No,,
6424,Airport,NA,No,No Cars Available,15-07-2016 19:49,15-07-2016,19:49,19.00,Evening,Friday,NA,NA,,No,,
6425,Airport,11,Yes,Trip Completed,15-07-2016 19:46,15-07-2016,19:46,19.00,Evening,Friday,15-07-2016 20:26,15-07-2016,20:26,yes,00:40,40.00
6426,Airport,NA,No,No Cars Available,15-07-2016 19:50,15-07-2016,19:50,19.00,Evening,Friday,NA,NA,,No,,
6427,Airport,NA,No,No Cars Available,15-07-2016 19:54,15-07-2016,19:54,19.00,Evening,Friday,NA,NA,,No,,
6428,Airport,NA,No,No Cars Available,15-07-2016 19:51,15-07-2016,19:51,19.00,Evening,Friday,NA,NA,,No,,
6429,Airport,102,Yes,Trip Completed,15-07-2016 19:49,15-07-2016,19:49,19.00,Evening,Friday,15-07-2016 20:34,15-07-2016,20:34,yes,00:45,45.00
6430,City,224,Yes,Trip Completed,15-07-2016 19:51,15-07-2016,19:51,19.00,Evening,Friday,15-07-2016 20:56,15-07-2016,20:56,yes,01:05,65.00
6431,Airport,NA,No,No Cars Available,15-07-2016 19:52,15-07-2016,19:52,19.00,Evening,Friday,NA,NA,,No,,
6432,City,20,Yes,Trip Completed,15-07-2016 19:50,15-07-2016,19:50,19.00,Evening,Friday,15-07-2016 20:30,15-07-2016,20:30,yes,00:40,40.00
6433,City,210,Yes,Trip Completed,15-07-2016 19:52,15-07-2016,19:52,19.00,Evening,Friday,15-07-2016 20:26,15-07-2016,20:26,yes,00:34,34.00
6434,Airport,229,Yes,Cancelled,15-07-2016 19:49,15-07-2016,19:49,19.00,Evening,Friday,NA,NA,,No,,
6435,City,235,Yes,Trip Completed,15-07-2016 19:52,15-07-2016,19:52,19.00,Evening,Friday,15-07-2016 20:42,15-07-2016,20:42,yes,00:50,50.00
6436,Airport,NA,No,No Cars Available,15-07-2016 19:53,15-07-2016,19:53,19.00,Evening,Friday,NA,NA,,No,,
6437,City,29,Yes,Trip Completed,15-07-2016 19:53,15-07-2016,19:53,19.00,Evening,Friday,15-07-2016 20:26,15-07-2016,20:26,yes,00:33,33.00
6438,Airport,110,Yes,Trip Completed,15-07-2016 19:54,15-07-2016,19:54,19.00,Evening,Friday,15-07-2016 20:36,15-07-2016,20:36,yes,00:42,42.00
6439,Airport,NA,No,No Cars Available,15-07-2016 19:55,15-07-2016,19:55,19.00,Evening,Friday,NA,NA,,No,,
6440,Airport,NA,No,No Cars Available,15-07-2016 19:52,15-07-2016,19:52,19.00,Evening,Friday,NA,NA,,No,,
6441,Airport,NA,No,No Cars Available,15-07-2016 19:59,15-07-2016,19:59,19.00,Evening,Friday,NA,NA,,No,,
6442,Airport,NA,No,No Cars Available,15-07-2016 20:05,15-07-2016,20:05,20.00,Evening,Friday,NA,NA,,No,,
6443,Airport,NA,No,No Cars Available,15-07-2016 19:54,15-07-2016,19:54,19.00,Evening,Friday,NA,NA,,No,,
6444,Airport,NA,No,No Cars Available,15-07-2016 20:00,15-07-2016,20:00,20.00,Evening,Friday,NA,NA,,No,,
6445,City,225,Yes,Cancelled,15-07-2016 20:01,15-07-2016,20:01,20.00,Evening,Friday,NA,NA,,No,,
6446,Airport,142,Yes,Trip Completed,15-07-2016 20:02,15-07-2016,20:02,20.00,Evening,Friday,15-07-2016 20:53,15-07-2016,20:53,yes,00:51,51.00
6447,Airport,NA,No,No Cars Available,15-07-2016 20:01,15-07-2016,20:01,20.00,Evening,Friday,NA,NA,,No,,
6448,Airport,15,Yes,Trip Completed,15-07-2016 20:02,15-07-2016,20:02,20.00,Evening,Friday,15-07-2016 20:40,15-07-2016,20:40,yes,00:38,38.00
6449,Airport,NA,No,No Cars Available,15-07-2016 20:06,15-07-2016,20:06,20.00,Evening,Friday,NA,NA,,No,,
6450,City,88,Yes,Trip Completed,15-07-2016 20:01,15-07-2016,20:01,20.00,Evening,Friday,15-07-2016 20:59,15-07-2016,20:59,yes,00:58,58.00
6451,City,265,Yes,Trip Completed,15-07-2016 20:07,15-07-2016,20:07,20.00,Evening,Friday,15-07-2016 21:05,15-07-2016,21:05,yes,00:58,58.00
6452,City,285,Yes,Trip Completed,15-07-2016 20:07,15-07-2016,20:07,20.00,Evening,Friday,15-07-2016 20:48,15-07-2016,20:48,yes,00:41,41.00
6453,City,179,Yes,Trip Completed,15-07-2016 20:06,15-07-2016,20:06,20.00,Evening,Friday,15-07-2016 21:02,15-07-2016,21:02,yes,00:56,56.00
6454,Airport,NA,No,No Cars Available,15-07-2016 20:06,15-07-2016,20:06,20.00,Evening,Friday,NA,NA,,No,,
6455,Airport,NA,No,No Cars Available,15-07-2016 20:06,15-07-2016,20:06,20.00,Evening,Friday,NA,NA,,No,,
6456,Airport,NA,No,No Cars Available,15-07-2016 20:06,15-07-2016,20:06,20.00,Evening,Friday,NA,NA,,No,,
6457,Airport,222,Yes,Trip Completed,15-07-2016 20:06,15-07-2016,20:06,20.00,Evening,Friday,15-07-2016 21:19,15-07-2016,21:19,yes,01:13,73.00
6458,Airport,NA,No,No Cars Available,15-07-2016 20:12,15-07-2016,20:12,20.00,Evening,Friday,NA,NA,,No,,
6459,Airport,NA,No,No Cars Available,15-07-2016 20:06,15-07-2016,20:06,20.00,Evening,Friday,NA,NA,,No,,
6460,City,80,Yes,Trip Completed,15-07-2016 20:09,15-07-2016,20:09,20.00,Evening,Friday,15-07-2016 20:52,15-07-2016,20:52,yes,00:43,43.00
6461,City,89,Yes,Trip Completed,15-07-2016 20:12,15-07-2016,20:12,20.00,Evening,Friday,15-07-2016 21:12,15-07-2016,21:12,yes,01:00,60.00
6462,City,94,Yes,Cancelled,15-07-2016 20:11,15-07-2016,20:11,20.00,Evening,Friday,NA,NA,,No,,
6463,Airport,NA,No,No Cars Available,15-07-2016 20:08,15-07-2016,20:08,20.00,Evening,Friday,NA,NA,,No,,
6464,Airport,NA,No,No Cars Available,15-07-2016 20:10,15-07-2016,20:10,20.00,Evening,Friday,NA,NA,,No,,
6465,Airport,NA,No,No Cars Available,15-07-2016 20:14,15-07-2016,20:14,20.00,Evening,Friday,NA,NA,,No,,
6466,Airport,NA,No,No Cars Available,15-07-2016 20:15,15-07-2016,20:15,20.00,Evening,Friday,NA,NA,,No,,
6467,Airport,NA,No,No Cars Available,15-07-2016 20:15,15-07-2016,20:15,20.00,Evening,Friday,NA,NA,,No,,
6468,Airport,NA,No,No Cars Available,15-07-2016 20:12,15-07-2016,20:12,20.00,Evening,Friday,NA,NA,,No,,
6469,City,NA,No,No Cars Available,15-07-2016 20:13,15-07-2016,20:13,20.00,Evening,Friday,NA,NA,,No,,
6470,City,263,Yes,Trip Completed,15-07-2016 20:17,15-07-2016,20:17,20.00,Evening,Friday,15-07-2016 21:16,15-07-2016,21:16,yes,00:59,59.00
6471,Airport,257,Yes,Trip Completed,15-07-2016 20:17,15-07-2016,20:17,20.00,Evening,Friday,15-07-2016 21:31,15-07-2016,21:31,yes,01:14,74.00
6472,Airport,NA,No,No Cars Available,15-07-2016 20:19,15-07-2016,20:19,20.00,Evening,Friday,NA,NA,,No,,
6473,Airport,NA,No,No Cars Available,15-07-2016 20:10,15-07-2016,20:10,20.00,Evening,Friday,NA,NA,,No,,
6474,Airport,NA,No,No Cars Available,15-07-2016 20:15,15-07-2016,20:15,20.00,Evening,Friday,NA,NA,,No,,
6475,City,295,Yes,Trip Completed,15-07-2016 20:20,15-07-2016,20:20,20.00,Evening,Friday,15-07-2016 21:02,15-07-2016,21:02,yes,00:42,42.00
6476,Airport,NA,No,No Cars Available,15-07-2016 20:16,15-07-2016,20:16,20.00,Evening,Friday,NA,NA,,No,,
6477,Airport,17,Yes,Trip Completed,15-07-2016 20:21,15-07-2016,20:21,20.00,Evening,Friday,15-07-2016 21:00,15-07-2016,21:00,yes,00:39,39.00
6478,Airport,221,Yes,Trip Completed,15-07-2016 20:14,15-07-2016,20:14,20.00,Evening,Friday,15-07-2016 20:58,15-07-2016,20:58,yes,00:44,44.00
6479,Airport,NA,No,No Cars Available,15-07-2016 20:20,15-07-2016,20:20,20.00,Evening,Friday,NA,NA,,No,,
6480,Airport,NA,No,No Cars Available,15-07-2016 20:19,15-07-2016,20:19,20.00,Evening,Friday,NA,NA,,No,,
6481,Airport,NA,No,No Cars Available,15-07-2016 20:19,15-07-2016,20:19,20.00,Evening,Friday,NA,NA,,No,,
6482,Airport,NA,No,No Cars Available,15-07-2016 20:23,15-07-2016,20:23,20.00,Evening,Friday,NA,NA,,No,,
6483,Airport,NA,No,No Cars Available,15-07-2016 20:23,15-07-2016,20:23,20.00,Evening,Friday,NA,NA,,No,,
6484,Airport,30,Yes,Trip Completed,15-07-2016 20:19,15-07-2016,20:19,20.00,Evening,Friday,15-07-2016 21:01,15-07-2016,21:01,yes,00:42,42.00
6485,Airport,NA,No,No Cars Available,15-07-2016 20:23,15-07-2016,20:23,20.00,Evening,Friday,NA,NA,,No,,
6486,City,82,Yes,Trip Completed,15-07-2016 20:26,15-07-2016,20:26,20.00,Evening,Friday,15-07-2016 21:08,15-07-2016,21:08,yes,00:42,42.00
6487,Airport,267,Yes,Cancelled,15-07-2016 20:23,15-07-2016,20:23,20.00,Evening,Friday,NA,NA,,No,,
6488,City,251,Yes,Trip Completed,15-07-2016 20:24,15-07-2016,20:24,20.00,Evening,Friday,15-07-2016 21:27,15-07-2016,21:27,yes,01:03,63.00
6489,Airport,NA,No,No Cars Available,15-07-2016 20:28,15-07-2016,20:28,20.00,Evening,Friday,NA,NA,,No,,
6490,City,203,Yes,Trip Completed,15-07-2016 20:29,15-07-2016,20:29,20.00,Evening,Friday,15-07-2016 21:17,15-07-2016,21:17,yes,00:48,48.00
6491,City,246,Yes,Trip Completed,15-07-2016 20:33,15-07-2016,20:33,20.00,Evening,Friday,15-07-2016 21:03,15-07-2016,21:03,yes,00:30,30.00
6492,City,280,Yes,Trip Completed,15-07-2016 20:31,15-07-2016,20:31,20.00,Evening,Friday,15-07-2016 21:18,15-07-2016,21:18,yes,00:47,47.00
6493,Airport,NA,No,No Cars Available,15-07-2016 20:24,15-07-2016,20:24,20.00,Evening,Friday,NA,NA,,No,,
6494,Airport,NA,No,No Cars Available,15-07-2016 20:27,15-07-2016,20:27,20.00,Evening,Friday,NA,NA,,No,,
6495,Airport,NA,No,No Cars Available,15-07-2016 20:28,15-07-2016,20:28,20.00,Evening,Friday,NA,NA,,No,,
6496,Airport,16,Yes,Trip Completed,15-07-2016 20:33,15-07-2016,20:33,20.00,Evening,Friday,15-07-2016 21:32,15-07-2016,21:32,yes,00:59,59.00
6497,City,118,Yes,Trip Completed,15-07-2016 20:29,15-07-2016,20:29,20.00,Evening,Friday,15-07-2016 21:15,15-07-2016,21:15,yes,00:46,46.00
6498,Airport,NA,No,No Cars Available,15-07-2016 20:33,15-07-2016,20:33,20.00,Evening,Friday,NA,NA,,No,,
6499,City,260,Yes,Trip Completed,15-07-2016 20:35,15-07-2016,20:35,20.00,Evening,Friday,15-07-2016 21:17,15-07-2016,21:17,yes,00:42,42.00
6500,Airport,NA,No,No Cars Available,15-07-2016 20:33,15-07-2016,20:33,20.00,Evening,Friday,NA,NA,,No,,
6501,Airport,NA,No,No Cars Available,15-07-2016 20:39,15-07-2016,20:39,20.00,Evening,Friday,NA,NA,,No,,
6502,Airport,NA,No,No Cars Available,15-07-2016 20:34,15-07-2016,20:34,20.00,Evening,Friday,NA,NA,,No,,
6503,City,282,Yes,Trip Completed,15-07-2016 20:30,15-07-2016,20:30,20.00,Evening,Friday,15-07-2016 21:22,15-07-2016,21:22,yes,00:52,52.00
6504,Airport,NA,No,No Cars Available,15-07-2016 20:31,15-07-2016,20:31,20.00,Evening,Friday,NA,NA,,No,,
6505,City,178,Yes,Cancelled,15-07-2016 20:35,15-07-2016,20:35,20.00,Evening,Friday,NA,NA,,No,,
6506,Airport,NA,No,No Cars Available,15-07-2016 20:35,15-07-2016,20:35,20.00,Evening,Friday,NA,NA,,No,,
6507,Airport,NA,No,No Cars Available,15-07-2016 20:36,15-07-2016,20:36,20.00,Evening,Friday,NA,NA,,No,,
6508,City,87,Yes,Trip Completed,15-07-2016 20:40,15-07-2016,20:40,20.00,Evening,Friday,15-07-2016 21:39,15-07-2016,21:39,yes,00:59,59.00
6509,City,294,Yes,Trip Completed,15-07-2016 20:32,15-07-2016,20:32,20.00,Evening,Friday,15-07-2016 21:50,15-07-2016,21:50,yes,01:18,78.00
6510,Airport,NA,No,No Cars Available,15-07-2016 20:39,15-07-2016,20:39,20.00,Evening,Friday,NA,NA,,No,,
6511,Airport,NA,No,No Cars Available,15-07-2016 20:34,15-07-2016,20:34,20.00,Evening,Friday,NA,NA,,No,,
6512,Airport,NA,No,No Cars Available,15-07-2016 20:34,15-07-2016,20:34,20.00,Evening,Friday,NA,NA,,No,,
6513,Airport,NA,No,No Cars Available,15-07-2016 20:40,15-07-2016,20:40,20.00,Evening,Friday,NA,NA,,No,,
6514,Airport,NA,No,No Cars Available,15-07-2016 20:45,15-07-2016,20:45,20.00,Evening,Friday,NA,NA,,No,,
6515,Airport,NA,No,No Cars Available,15-07-2016 20:45,15-07-2016,20:45,20.00,Evening,Friday,NA,NA,,No,,
6516,Airport,NA,No,No Cars Available,15-07-2016 20:43,15-07-2016,20:43,20.00,Evening,Friday,NA,NA,,No,,
6517,Airport,NA,No,No Cars Available,15-07-2016 20:41,15-07-2016,20:41,20.00,Evening,Friday,NA,NA,,No,,
6518,Airport,NA,No,No Cars Available,15-07-2016 20:43,15-07-2016,20:43,20.00,Evening,Friday,NA,NA,,No,,
6519,City,77,Yes,Trip Completed,15-07-2016 20:44,15-07-2016,20:44,20.00,Evening,Friday,15-07-2016 21:32,15-07-2016,21:32,yes,00:48,48.00
6520,Airport,NA,No,No Cars Available,15-07-2016 20:51,15-07-2016,20:51,20.00,Evening,Friday,NA,NA,,No,,
6521,Airport,NA,No,No Cars Available,15-07-2016 20:46,15-07-2016,20:46,20.00,Evening,Friday,NA,NA,,No,,
6522,City,NA,No,No Cars Available,15-07-2016 20:46,15-07-2016,20:46,20.00,Evening,Friday,NA,NA,,No,,
6523,Airport,NA,No,No Cars Available,15-07-2016 20:54,15-07-2016,20:54,20.00,Evening,Friday,NA,NA,,No,,
6524,Airport,NA,No,No Cars Available,15-07-2016 20:48,15-07-2016,20:48,20.00,Evening,Friday,NA,NA,,No,,
6525,Airport,NA,No,No Cars Available,15-07-2016 20:51,15-07-2016,20:51,20.00,Evening,Friday,NA,NA,,No,,
6526,Airport,NA,No,No Cars Available,15-07-2016 20:52,15-07-2016,20:52,20.00,Evening,Friday,NA,NA,,No,,
6527,Airport,28,Yes,Trip Completed,15-07-2016 20:54,15-07-2016,20:54,20.00,Evening,Friday,15-07-2016 21:53,15-07-2016,21:53,yes,00:59,59.00
6528,Airport,NA,No,No Cars Available,15-07-2016 20:52,15-07-2016,20:52,20.00,Evening,Friday,NA,NA,,No,,
6529,Airport,NA,No,No Cars Available,15-07-2016 20:48,15-07-2016,20:48,20.00,Evening,Friday,NA,NA,,No,,
6530,Airport,50,Yes,Trip Completed,15-07-2016 20:51,15-07-2016,20:51,20.00,Evening,Friday,15-07-2016 21:30,15-07-2016,21:30,yes,00:39,39.00
6531,City,103,Yes,Trip Completed,15-07-2016 20:49,15-07-2016,20:49,20.00,Evening,Friday,15-07-2016 21:27,15-07-2016,21:27,yes,00:38,38.00
6532,Airport,NA,No,No Cars Available,15-07-2016 20:49,15-07-2016,20:49,20.00,Evening,Friday,NA,NA,,No,,
6533,City,125,Yes,Trip Completed,15-07-2016 20:52,15-07-2016,20:52,20.00,Evening,Friday,15-07-2016 21:25,15-07-2016,21:25,yes,00:33,33.00
6534,Airport,NA,No,No Cars Available,15-07-2016 20:55,15-07-2016,20:55,20.00,Evening,Friday,NA,NA,,No,,
6535,Airport,NA,No,No Cars Available,15-07-2016 20:52,15-07-2016,20:52,20.00,Evening,Friday,NA,NA,,No,,
6536,Airport,NA,No,No Cars Available,15-07-2016 20:51,15-07-2016,20:51,20.00,Evening,Friday,NA,NA,,No,,
6537,Airport,40,Yes,Trip Completed,15-07-2016 20:52,15-07-2016,20:52,20.00,Evening,Friday,15-07-2016 22:03,15-07-2016,22:03,yes,01:11,71.00
6538,Airport,210,Yes,Cancelled,15-07-2016 20:54,15-07-2016,20:54,20.00,Evening,Friday,NA,NA,,No,,
6539,Airport,NA,No,No Cars Available,15-07-2016 20:57,15-07-2016,20:57,20.00,Evening,Friday,NA,NA,,No,,
6540,City,232,Yes,Trip Completed,15-07-2016 20:57,15-07-2016,20:57,20.00,Evening,Friday,15-07-2016 22:07,15-07-2016,22:07,yes,01:10,70.00
6541,Airport,266,Yes,Cancelled,15-07-2016 20:54,15-07-2016,20:54,20.00,Evening,Friday,NA,NA,,No,,
6542,City,NA,No,No Cars Available,15-07-2016 20:55,15-07-2016,20:55,20.00,Evening,Friday,NA,NA,,No,,
6543,City,21,Yes,Trip Completed,15-07-2016 20:54,15-07-2016,20:54,20.00,Evening,Friday,15-07-2016 22:12,15-07-2016,22:12,yes,01:18,78.00
